"BudgetHistoryLink","BUDGET","KEY","Budget#","FullAccount","Account","AcctDesc","Description","Dept","L/N","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total","BudgetYear+1","BudgetYear+2","BudgetYear+3","BudgetYear+4","DIFF","Comments","Ranking","ImportDate","BudgetYear"
"172283","Clifty","CliftyTECH003-2-21-401-20-320-512-363-4","           ","003-2-21-401-20-320-512-363-4","003-2-21-401-20-320-512-363-4","OTHER CONTROLS BLR","Boiler Acoustic Monitoring System Software Upgrade (Obsolete)","TECH","N","0","0","0","0","108500","0","0","0","0","0","0","0","108500","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"172284","Clifty","CliftyTECH003-2-21-401-20-320-511-080-4","           ","003-2-21-401-20-320-511-080-4","003-2-21-401-20-320-511-080-4","FOUNDATIONS & FLOORS","Bleach Room - Install protective scaffold platform until ROs are moved outside","TECH","N","0","20000","0","0","0","0","0","0","0","0","0","0","20000","0","0","0","0","0","","1S Safety","2025-09-17 12:50:02","2025"
"172285","Clifty","CliftyTECH003-2-21-401-20-320-512-400-4","           ","003-2-21-401-20-320-512-400-4","003-2-21-401-20-320-512-400-4","MAIN STEAM PIPING","Pipe Hanger Inspections (CL Requirement)","TECH","N","0","0","0","0","0","23000","0","0","0","23000","0","0","46000","0","0","0","0","0","","1C Circula","2025-09-17 12:50:02","2025"
"171768","Clifty","CliftyPLANNED-02003-2-21-401-20-320-512-236-4","           ","003-2-21-401-20-320-512-236-4","003-2-21-401-20-320-512-236-4","WATERWALLS","Boiler repairs / dutchmen / casing","PLANNED-02","N","0","0","0","0","0","0","0","0","0","75000","25000","0","100000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171769","Clifty","CliftyPLANNED-02003-2-21-401-20-320-512-236-4","           ","003-2-21-401-20-320-512-236-4","003-2-21-401-20-320-512-236-4","WATERWALLS","Misc. Parts","PLANNED-02","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171770","Clifty","CliftyPLANNED-02003-2-21-401-20-320-512-236-4","           ","003-2-21-401-20-320-512-236-4","003-2-21-401-20-320-512-236-4","WATERWALLS","Front wall Refractory - windbox sealing","PLANNED-02","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171771","Clifty","CliftyPLANNED-02003-2-21-401-20-320-512-236-4","           ","003-2-21-401-20-320-512-236-4","003-2-21-401-20-320-512-236-4","WATERWALLS","Primary Furnace Roof Seals","PLANNED-02","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171772","Clifty","CliftyPLANNED-02003-2-21-401-20-320-512-212-4","           ","003-2-21-401-20-320-512-212-4","003-2-21-401-20-320-512-212-4","Secondary Superheat","Convection pass repairs (punchlist)","PLANNED-02","N","0","0","0","0","0","0","0","0","0","30000","35000","0","65000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171773","Clifty","CliftyPLANNED-02003-2-21-401-20-320-512-212-4","           ","003-2-21-401-20-320-512-212-4","003-2-21-401-20-320-512-212-4","Secondary Superheat","DMW Inspection","PLANNED-02","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171831","Clifty","CliftyPLANNED-04003-2-21-401-20-320-512-152-4","           ","003-2-21-401-20-320-512-152-4","003-2-21-401-20-320-512-152-4","Burner Pipe and Damper","scaff / vac","PLANNED-04","N","0","0","0","0","20000","20000","0","0","0","0","0","0","40000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171832","Clifty","CliftyPLANNED-04003-2-21-401-20-320-512-152-4","           ","003-2-21-401-20-320-512-152-4","003-2-21-401-20-320-512-152-4","Burner Pipe and Damper","parts only","PLANNED-04","N","0","0","0","0","98000","0","0","0","0","0","0","0","98000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171833","Clifty","CliftyPLANNED-04003-2-21-401-20-320-512-282-4","           ","003-2-21-401-20-320-512-282-4","003-2-21-401-20-320-512-282-4","BOILER DRUM SAFETY VALVE","Safeties Drum","PLANNED-04","N","0","0","0","0","0","40000","0","0","0","0","0","0","40000","0","0","0","0","0","","1C Circula","2025-09-17 12:50:02","2025"
"171834","Clifty","CliftyPLANNED-04003-2-21-401-20-320-512-252-4","           ","003-2-21-401-20-320-512-252-4","003-2-21-401-20-320-512-252-4","DESLAG BOILER","Explosive Cleaning","PLANNED-04","N","0","0","0","0","40000","0","0","0","0","0","0","0","40000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171835","Clifty","CliftyPLANNED-04003-2-21-401-20-320-512-270-4","           ","003-2-21-401-20-320-512-270-4","003-2-21-401-20-320-512-270-4","BOILER CASING & INS","covered from U6","PLANNED-04","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171836","Clifty","CliftyPLANNED-04003-2-21-401-20-320-512-270-4","           ","003-2-21-401-20-320-512-270-4","003-2-21-401-20-320-512-270-4","BOILER CASING & INS","covered from U6","PLANNED-04","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171951","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-508-4","           ","003-2-21-401-20-320-512-508-4","003-2-21-401-20-320-512-508-4","FGD GAS COOLING 46","Sparger tubes","PLANNED-46","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","2025-09-17 12:50:02","2025"
"171952","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-508-4","           ","003-2-21-401-20-320-512-508-4","003-2-21-401-20-320-512-508-4","FGD GAS COOLING 46","JBR FRP and Haylar Repairs","PLANNED-46","N","0","0","0","0","15000","15000","0","0","0","0","0","0","30000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171953","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-508-4","           ","003-2-21-401-20-320-512-508-4","003-2-21-401-20-320-512-508-4","FGD GAS COOLING 46","JBR Wash","PLANNED-46","N","0","0","0","0","130000","0","0","0","0","0","0","0","130000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171954","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-511-4","           ","003-2-21-401-20-320-512-511-4","003-2-21-401-20-320-512-511-4","FGD EMERGENCY QUENCH","Emergency quench pipe repair","PLANNED-46","N","0","0","0","0","100000","0","0","0","0","0","0","0","100000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171955","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-508-4","           ","003-2-21-401-20-320-512-508-4","003-2-21-401-20-320-512-508-4","FGD GAS COOLING 46","Gas Cooling Header Replacement","PLANNED-46","N","0","0","0","0","50000","50000","0","0","0","0","0","0","100000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171956","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-508-4","           ","003-2-21-401-20-320-512-508-4","003-2-21-401-20-320-512-508-4","FGD GAS COOLING 46","Mist Eliminator Panels & Drains","PLANNED-46","N","0","0","0","0","35000","35000","0","0","0","0","0","0","70000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"171957","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-508-4","           ","003-2-21-401-20-320-512-508-4","003-2-21-401-20-320-512-508-4","FGD GAS COOLING 46","Agitator B Gear Box ( Mist Eliminator Crane 35K)","PLANNED-46","N","0","0","0","0","150000","150000","0","0","0","0","0","0","300000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"171958","Clifty","CliftyPLANNED-46003-2-21-401-20-320-512-524-4","           ","003-2-21-401-20-320-512-524-4","003-2-21-401-20-320-512-524-4","FGD FLUE GAS DUCT AND DAMPERS","JBR Inlet Expansion Joint","PLANNED-46","N","0","0","0","0","20000","20000","0","0","0","0","0","0","40000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"172026","Clifty","CliftyMAINT003-2-21-401-20-320-512-180-4","           ","003-2-21-401-20-320-512-180-4","003-2-21-401-20-320-512-180-4","PRECIPITATORS","""70k is normal maintenance repairs,transformers,hoppers misc.""","MAINT","N","14693.09","9309.01","3720.18","4710","3000","6663","5181","5181","2000","5181","5181","5181","70000.28","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172027","Clifty","CliftyMAINT003-2-21-401-20-320-512-186-4","           ","003-2-21-401-20-320-512-186-4","003-2-21-401-20-320-512-186-4","SCR","""(Limitorque Actuators for block valves $9500 ea.) (Misc Scaffold, insulation & vacuum services $12,000) (Air dryer filter PMs $1650 ea. 5 per year) (2 Flow control rebuilds, $3500). (Downstream bypass damper actuator -$11000) (New Sweeper PM - ) (Sonic Ho""","MAINT","N","12000","0","0","9500","0","3500","3500","8250","9250","0","0","0","46000","0","0","0","0","0","","1R Reliabi","2025-09-17 12:50:02","2025"
"172028","Clifty","CliftyMAINT003-2-21-401-20-320-512-187-4","           ","003-2-21-401-20-320-512-187-4","003-2-21-401-20-320-512-187-4","AMMONIA ON DEMAND","anticipated reduction in pm cost due to direct injection lowering budget to 20K(Hydrolyzer PMs 6 @ 1650 ea)                                               NOTE:(Direct Injection Pump w/ motor $4800) We are defering any major pump repairs to contigency.","MAINT","N","0","0","0","0","1650","1650","1650","4800","1000","7250","1000","1000","20000","0","0","0","0","0","","1E Environ","2025-09-17 12:50:02","2025"
"172029","Clifty","CliftyMAINT003-2-21-401-20-320-512-188-4","           ","003-2-21-401-20-320-512-188-4","003-2-21-401-20-320-512-188-4","LPA REMOVAL SYSTEM","""LPA - (Misc repairs - cylinders, gates, & blower parts 15000) (Misc. Vacuum Services to clear Transport Lines and hoppers - $5,000 x 3 a year plugged)""","MAINT","N","7541","7541","0","0","0","0","2287","0","0","5082","0","7549","30000","0","0","0","0","0","","1E Environ","2025-09-17 12:50:02","2025"
"172030","Clifty","CliftyMAINT003-2-21-401-20-320-512-190-4","           ","003-2-21-401-20-320-512-190-4","003-2-21-401-20-320-512-190-4","DRY FLY ASH SYSTEM","""1- U5 Vac pump rebuild @ $40k ea; Flyash Deck Air operated gates 3 @ $3k ea; Fluidizing air blower replacement and service 2 @ $25k ea; Ash gates for filter separators 1 @ $3,500 ea;* filter seperator bag change 6 a year,""","MAINT","N","1604.03","6049.71","0","0","0","0","42500","0","34346","9000","0","9000","102499.74","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172031","Clifty","CliftyMAINT003-2-21-401-20-320-512-200-4","           ","003-2-21-401-20-320-512-200-4","003-2-21-401-20-320-512-200-4","DRUM GUAGES","Misc repairs (lighting & ports) Repair kit $93 ea. Avg. 91 repair kits per year.","MAINT","N","2000","2000","2000","2000","2000","2000","2000","2000","2000","2000","2000","5300","27300","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172032","Clifty","CliftyMAINT003-2-21-401-20-320-512-203-4","           ","003-2-21-401-20-320-512-203-4","003-2-21-401-20-320-512-203-4","AIR PREHEATERS","Typical maintenance based on historical data.","MAINT","N","0","14000","3800","2000","0","1000","0","1000","200","1000","1000","0","24000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172033","Clifty","CliftyMAINT003-2-21-401-20-320-512-205-4","           ","003-2-21-401-20-320-512-205-4","003-2-21-401-20-320-512-205-4","OVERFIRE AIR SYSTEM","Typical maintenance cost.","MAINT","N","0","0","0","0","0","0","2000","0","0","0","0","0","2000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172034","Clifty","CliftyMAINT003-2-21-401-20-320-512-206-4","           ","003-2-21-401-20-320-512-206-4","003-2-21-401-20-320-512-206-4","AIR&GAS DUCT&DAMPER","Base cost of repairs 10k                                                                               NOTE: 70k for new style burner shut off dampers each damper would cost $8269.00 (like whats on 37) This is to do one unit a year for the next 6 years de","MAINT","N","0","6000","0","0","0","0","0","0","0","0","4000","0","10000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172035","Clifty","CliftyMAINT003-2-21-401-20-320-512-208-4","           ","003-2-21-401-20-320-512-208-4","003-2-21-401-20-320-512-208-4","ASH HOPPER","""U5 & U6 Grating  replacements -  $8200. Misc gauge repairs, Packing leaks normal annual repairs $35-40k""","MAINT","N","0","0","0","35000","0","0","0","0","2700","0","0","0","37700","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"172036","Clifty","CliftyMAINT003-2-21-401-20-320-512-209-4","           ","003-2-21-401-20-320-512-209-4","003-2-21-401-20-320-512-209-4","ASH HOPPER GATES","""U4 H.P Water Piping to Ash Gate upgrade $21000.                   1 - 4-way valve replacements @ $2200 ea, bridge buster rebuilds and gate cylinders misc.""","MAINT","N","0","0","0","2200","2200","11200","2200","2200","4000","0","0","0","24000","0","0","0","0","0","","1B Base Co","2025-09-17 12:50:02","2025"
"174468","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-105-4","           ","003-1-20-401-20-320-513-105-4","003-1-20-401-20-320-513-105-4","STOP VALVE","INTERCEPT REHEAT STOP VALVE INSPECTIONS","PLANNED-01","N","0","0","0","0","0","0","0","0","0","100000","0","0","100000","100000","100000","100000","100000","0","","1-Base","2025-10-21 11:50:02","2025"
"174469","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-124-4","           ","003-1-20-401-20-320-513-124-4","003-1-20-401-20-320-513-124-4","HP GEN HYD SEAL SYST","GENERATOR HYDROGEN PIPING REPLACEMENT LABOR","PLANNED-01","N","0","0","0","0","0","0","0","0","0","28000","0","0","28000","28000","28000","28000","28000","0","Contractor","1-Safety","2025-10-21 11:50:02","2025"
"174470","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-124-4","           ","003-1-20-401-20-320-513-124-4","003-1-20-401-20-320-513-124-4","HP GEN HYD SEAL SYST","GENERATOR HYDROGEN PIPING REPLACEMENT MATERIALS","PLANNED-01","N","0","0","0","0","0","0","0","0","0","17000","0","0","17000","17000","17000","17000","17000","0","","1-Safety","2025-10-21 11:50:02","2025"
"174471","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-124-4","           ","003-1-20-401-20-320-513-124-4","003-1-20-401-20-320-513-124-4","HP GEN HYD SEAL SYST","HP GENERATOR HYGROGEN LEAK REPAIR","PLANNED-01","N","0","0","0","0","0","0","0","0","0","250000","0","0","250000","250000","250000","250000","250000","0","Contractor","1-Safety","2025-10-21 11:50:02","2025"
"174472","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-125-4","           ","003-1-20-401-20-320-513-125-4","003-1-20-401-20-320-513-125-4","HP GEN MAIN EXCITER","HP EXCITER - CHECK OIL & BACKLASH","PLANNED-01","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1-Base","2025-10-21 11:50:02","2025"
"174473","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-140-4","           ","003-1-20-401-20-320-513-140-4","003-1-20-401-20-320-513-140-4","CONDENSERS","CONDENSER INSPECT & CLEAN","PLANNED-01","N","0","0","0","22000","0","0","0","0","0","22000","0","0","44000","44000","44000","44000","44000","0","Contractor","1-Base","2025-10-21 11:50:02","2025"
"174474","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-150-4","           ","003-1-20-401-20-320-513-150-4","003-1-20-401-20-320-513-150-4","TURBINE OIL TANK","TURBINE OIL COOLER INSPECT & CLEAN","PLANNED-01","N","0","0","0","0","0","0","0","0","0","10000","0","0","10000","10000","10000","10000","10000","0","Contractor","1-Base","2025-10-21 11:50:02","2025"
"174475","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-171-4","           ","003-1-20-401-20-320-513-171-4","003-1-20-401-20-320-513-171-4","TRAVELING SCREENS","INTAKE DEWATER/CLEAN & TRAVELING SCREEN INSPECT","PLANNED-01","N","0","0","0","0","0","0","0","0","0","70000","0","0","70000","70000","70000","70000","70000","0","Contractor","1-Base","2025-10-21 11:50:02","2025"
"174476","Kyger","KygerPLANNED-01003-1-20-401-20-320-513-174-4","           ","003-1-20-401-20-320-513-174-4","003-1-20-401-20-320-513-174-4","CIRC WATER VALVS&PIPG","CIRCULATING WATER PUMP - VALVE INSPECT","PLANNED-01","N","0","0","0","0","0","0","0","0","0","15000","0","0","15000","15000","15000","15000","15000","0","Contractor","1-Base","2025-10-21 11:50:02","2025"
"174590","Kyger","KygerPLANNED-03003-1-20-401-20-320-512-220-4","           ","003-1-20-401-20-320-512-220-4","003-1-20-401-20-320-512-220-4","REHEATER","","PLANNED-03","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1-Base","2025-10-21 11:50:02","2025"
"174591","Kyger","KygerPLANNED-03003-1-20-401-20-320-512-230-4","           ","003-1-20-401-20-320-512-230-4","003-1-20-401-20-320-512-230-4","ECONOMIZER","","PLANNED-03","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1-Base","2025-10-21 11:50:02","2025"
"174592","Kyger","KygerPLANNED-03003-1-20-401-20-320-512-236-4","           ","003-1-20-401-20-320-512-236-4","003-1-20-401-20-320-512-236-4","WATERWALLS","BOILER INSPECTION & DOOR WALKDOWN","PLANNED-03","N","0","0","0","0","3000","0","0","0","0","0","0","0","3000","3000","3000","3000","3000","0","Contractor","1-Base","2025-10-21 11:50:02","2025"
"174593","Kyger","KygerPLANNED-03003-1-20-401-20-320-512-236-4","           ","003-1-20-401-20-320-512-236-4","003-1-20-401-20-320-512-236-4","WATERWALLS","OMC FUNDING U3 FALL OUTAGE - $196,600","PLANNED-03","N","0","0","0","0","0","0","0","0","196600","0","0","0","0","0","0","0","0","0","OMC FUNDING - $196,600","1-Base","2025-10-21 11:50:02","2025"
"174594","Kyger","KygerPLANNED-03003-1-20-401-20-320-512-236-4","           ","003-1-20-401-20-320-512-236-4","003-1-20-401-20-320-512-236-4","WATERWALLS","","PLANNED-03","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1-Base","2025-10-21 11:50:02","2025"
"174595","Kyger","KygerPLANNED-03003-1-20-401-20-320-512-236-4","           ","003-1-20-401-20-320-512-236-4","003-1-20-401-20-320-512-236-4","WATERWALLS","","PLANNED-03","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1-Base","2025-10-21 11:50:02","2025"
"174673","Kyger","KygerPLANNED-04003-1-20-401-20-320-512-270-4","           ","003-1-20-401-20-320-512-270-4","003-1-20-401-20-320-512-270-4","BOILER CASING & INS","CASING LEAKS (Labor)","PLANNED-04","N","0","0","0","0","5000","0","0","0","0","0","0","0","5000","5000","5000","5000","5000","0","Contractor","1-Reliabil","2025-10-21 11:50:02","2025"
"174674","Kyger","KygerPLANNED-04003-1-20-401-20-320-512-270-4","           ","003-1-20-401-20-320-512-270-4","003-1-20-401-20-320-512-270-4","BOILER CASING & INS","CASING LEAKS (Parts)","PLANNED-04","N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1-Reliabil","2025-10-21 11:50:02","2025"
